duration_seconds,duration_minutes,duration_hours,emp.var.rate,nr.employed,euribor3m,contact,loan,apr,aug,dec,jul,jun,mar,may,nov,oct,sep,subscribed
3.324082286477104,3.3240822864771036,3.3240822864771036,0.9298051649037091,0.6415451780304193,1.005360311795383,-1.6080362326459934,-0.455228503900653,-0.3086158053811431,-0.4165275437945303,-0.10384189468418911,-0.43173758329979384,-0.37404425149427445,-0.1855918117497729,1.623249607150176,-0.324278589408685,-0.20205316696119593,-0.18151435798564844,True
1.833208156615105,1.833208156615105,1.8332081566151048,0.9298051649037091,0.6415451780304193,1.005360311795383,-1.6080362326459934,-0.455228503900653,-0.3086158053811431,-0.4165275437945303,-0.10384189468418911,-0.43173758329979384,-0.37404425149427445,-0.1855918117497729,1.623249607150176,-0.324278589408685,-0.20205316696119593,-0.18151435798564844,True
3.0219914684187628,3.0219914684187623,3.0219914684187623,0.9298051649037091,0.6415451780304193,1.005360311795383,-1.6080362326459934,-0.455228503900653,-0.3086158053811431,-0.4165275437945303,-0.10384189468418911,-0.43173758329979384,-0.37404425149427445,-0.1855918117497729,1.623249607150176,-0.324278589408685,-0.20205316696119593,-0.18151435798564844,True
0.5381336310501793,0.5381336310501793,0.5381336310501792,0.9298051649037091,0.6415451780304193,1.005360311795383,-1.6080362326459934,-0.455228503900653,-0.3086158053811431,-0.4165275437945303,-0.10384189468418911,-0.43173758329979384,-0.37404425149427445,-0.1855918117497729,1.623249607150176,-0.324278589408685,-0.20205316696119593,-0.18151435798564844,True
0.2080714409493991,0.20807144094939903,0.20807144094939908,0.9298051649037091,0.6415451780304193,1.005360311795383,-1.6080362326459934,-0.455228503900653,-0.3086158053811431,-0.4165275437945303,-0.10384189468418911,-0.43173758329979384,-0.37404425149427445,-0.1855918117497729,1.623249607150176,-0.324278589408685,-0.20205316696119593,-0.18151435798564844,True
0.801064528249106,0.8010645282491059,0.8010645282491058,0.9298051649037091,0.6415451780304193,1.005360311795383,-1.6080362326459934,2.1966990015595225,-0.3086158053811431,-0.4165275437945303,-0.10384189468418911,-0.43173758329979384,-0.37404425149427445,-0.1855918117497729,1.623249607150176,-0.324278589408685,-0.20205316696119593,-0.18151435798564844,True
1.5339144757610077,1.533914475761008,1.5339144757610077,0.9298051649037091,0.6415451780304193,1.005360311795383,-1.6080362326459934,-0.455228503900653,-0.3086158053811431,-0.4165275437945303,-0.10384189468418911,-0.43173758329979384,-0.37404425149427445,-0.1855918117497729,1.623249607150176,-0.324278589408685,-0.20205316696119593,-0.18151435798564844,True
2.277952972089885,2.277952972089885,2.2779529720898846,0.9298051649037091,0.6415451780304193,1.005360311795383,-1.6080362326459934,2.1966990015595225,-0.3086158053811431,-0.4165275437945303,-0.10384189468418911,-0.43173758329979384,-0.37404425149427445,-0.1855918117497729,1.623249607150176,-0.324278589408685,-0.20205316696119593,-0.18151435798564844,True
1.7996425101641782,1.7996425101641782,1.7996425101641784,0.9298051649037091,0.6415451780304193,1.005360311795383,-1.6080362326459934,-0.455228503900653,-0.3086158053811431,-0.4165275437945303,-0.10384189468418911,-0.43173758329979384,-0.37404425149427445,-0.1855918117497729,1.623249607150176,-0.324278589408685,-0.20205316696119593,-0.18151435798564844,True
3.458344872280811,3.458344872280811,3.4583448722808114,0.9298051649037091,0.6415451780304193,1.005360311795383,-1.6080362326459934,-0.455228503900653,-0.3086158053811431,-0.4165275437945303,-0.10384189468418911,-0.43173758329979384,-0.37404425149427445,-0.1855918117497729,1.623249607150176,-0.324278589408685,-0.20205316696119593,-0.18151435798564844,True
3.609390281309982,3.6093902813099814,3.6093902813099814,0.9298051649037091,0.6415451780304193,1.005360311795383,-1.6080362326459934,-0.455228503900653,-0.3086158053811431,-0.4165275437945303,-0.10384189468418911,-0.43173758329979384,-0.37404425149427445,-0.1855918117497729,1.623249607150176,-0.324278589408685,-0.20205316696119593,-0.18151435798564844,True
1.4863631432888613,1.4863631432888613,1.4863631432888613,0.9298051649037091,0.6415451780304193,1.005360311795383,-1.6080362326459934,-0.455228503900653,-0.3086158053811431,-0.4165275437945303,-0.10384189468418911,-0.43173758329979384,-0.37404425149427445,-0.1855918117497729,1.623249607150176,-0.324278589408685,-0.20205316696119593,-0.18151435798564844,True
2.5464781436972994,2.5464781436973003,2.5464781436973,0.9298051649037091,0.6415451780304193,1.005360311795383,-1.6080362326459934,2.1966990015595225,-0.3086158053811431,-0.4165275437945303,-0.10384189468418911,-0.43173758329979384,-0.37404425149427445,-0.1855918117497729,1.623249607150176,-0.324278589408685,-0.20205316696119593,-0.18151435798564844,True
3.3856193049704695,3.3856193049704704,3.3856193049704695,0.9298051649037091,0.6415451780304193,1.005360311795383,-1.6080362326459934,-0.455228503900653,-0.3086158053811431,-0.4165275437945303,-0.10384189468418911,-0.43173758329979384,-0.37404425149427445,-0.1855918117497729,1.623249607150176,-0.324278589408685,-0.20205316696119593,-0.18151435798564844,True
1.69335129640291,1.6933512964029103,1.6933512964029103,0.9298051649037091,0.6415451780304193,1.004831269903898,-1.6080362326459934,-0.455228503900653,-0.3086158053811431,-0.4165275437945303,-0.10384189468418911,-0.43173758329979384,-0.37404425149427445,-0.1855918117497729,1.623249607150176,-0.324278589408685,-0.20205316696119593,-0.18151435798564844,True
0.966095623299496,0.9660956232994958,0.9660956232994957,0.9298051649037091,0.6415451780304193,1.004831269903898,-1.6080362326459934,2.1966990015595225,-0.3086158053811431,-0.4165275437945303,-0.10384189468418911,-0.43173758329979384,-0.37404425149427445,-0.1855918117497729,1.623249607150176,-0.324278589408685,-0.20205316696119593,-0.18151435798564844,True
2.1017333282225192,2.1017333282225192,2.101733328222519,0.9298051649037091,0.6415451780304193,1.004831269903898,-1.6080362326459934,-0.455228503900653,-0.3086158053811431,-0.4165275437945303,-0.10384189468418911,-0.43173758329979384,-0.37404425149427445,-0.1855918117497729,1.623249607150176,-0.324278589408685,-0.20205316696119593,-0.18151435798564844,True
0.5716992775011062,0.5716992775011059,0.5716992775011059,0.9298051649037091,0.6415451780304193,1.004831269903898,-1.6080362326459934,-0.455228503900653,-0.3086158053811431,-0.4165275437945303,-0.10384189468418911,-0.43173758329979384,-0.37404425149427445,-0.1855918117497729,1.623249607150176,-0.324278589408685,-0.20205316696119593,-0.18151435798564844,True
1.1171410323286668,1.1171410323286666,1.117141032328666,0.9298051649037091,0.6415451780304193,1.004831269903898,-1.6080362326459934,-0.455228503900653,-0.3086158053811431,-0.4165275437945303,-0.10384189468418911,-0.43173758329979384,-0.37404425149427445,-0.1855918117497729,1.623249607150176,-0.324278589408685,-0.20205316696119593,-0.18151435798564844,True
3.32128514927286,3.3212851492728594,3.32128514927286,0.9298051649037091,0.6415451780304193,1.004831269903898,-1.6080362326459934,-0.455228503900653,-0.3086158053811431,-0.4165275437945303,-0.10384189468418911,-0.43173758329979384,-0.37404425149427445,-0.1855918117497729,1.623249607150176,-0.324278589408685,-0.20205316696119593,-0.18151435798564844,True
3.6429559277609083,3.6429559277609083,3.642955927760908,0.9298051649037091,0.6415451780304193,1.004831269903898,-1.6080362326459934,-0.455228503900653,-0.3086158053811431,-0.4165275437945303,-0.10384189468418911,-0.43173758329979384,-0.37404425149427445,-0.1855918117497729,1.623249607150176,-0.324278589408685,-0.20205316696119593,-0.18151435798564844,True
1.192663736843252,1.192663736843252,1.192663736843252,0.9298051649037091,0.6415451780304193,1.004302228012413,-1.6080362326459934,-0.455228503900653,-0.3086158053811431,-0.4165275437945303,-0.10384189468418911,-0.43173758329979384,-0.37404425149427445,-0.1855918117497729,1.623249607150176,-0.324278589408685,-0.20205316696119593,-0.18151435798564844,True
0.4318424172889111,0.43184241728891115,0.43184241728891115,0.9298051649037091,0.6415451780304193,1.004302228012413,-1.6080362326459934,-0.455228503900653,-0.3086158053811431,-0.4165275437945303,-0.10384189468418911,-0.43173758329979384,-0.37404425149427445,-0.1855918117497729,1.623249607150176,-0.324278589408685,-0.20205316696119593,-0.18151435798564844,True
2.0485877213418853,2.048587721341885,2.048587721341885,0.9298051649037091,0.6415451780304193,1.004302228012413,-1.6080362326459934,-0.455228503900653,-0.3086158053811431,-0.4165275437945303,-0.10384189468418911,-0.43173758329979384,-0.37404425149427445,-0.1855918117497729,1.623249607150176,-0.324278589408685,-0.20205316696119593,-0.18151435798564844,True
2.0513848585461294,2.0513848585461294,2.051384858546129,0.9298051649037091,0.6415451780304193,1.004302228012413,-1.6080362326459934,-0.455228503900653,-0.3086158053811431,-0.4165275437945303,-0.10384189468418911,-0.43173758329979384,-0.37404425149427445,-0.1855918117497729,1.623249607150176,-0.324278589408685,-0.20205316696119593,-0.18151435798564844,True
0.35352257557008193,0.35352257557008193,0.353522575570082,0.9298051649037091,0.6415451780304193,1.004302228012413,-1.6080362326459934,-0.455228503900653,-0.3086158053811431,-0.4165275437945303,-0.10384189468418911,-0.43173758329979384,-0.37404425149427445,-0.1855918117497729,1.623249607150176,-0.324278589408685,-0.20205316696119593,-0.18151435798564844,True
1.0332269162013497,1.0332269162013494,1.0332269162013494,0.9298051649037091,0.6415451780304193,1.004302228012413,-1.6080362326459934,-0.455228503900653,-0.3086158053811431,-0.4165275437945303,-0.10384189468418911,-0.43173758329979384,-0.37404425149427445,-0.1855918117497729,1.623249607150176,-0.324278589408685,-0.20205316696119593,-0.18151435798564844,True
4.7562165350499805,4.7562165350499805,4.75621653504998,0.9298051649037091,0.6415451780304193,1.004302228012413,-1.6080362326459934,-0.455228503900653,-0.3086158053811431,-0.4165275437945303,-0.10384189468418911,-0.43173758329979384,-0.37404425149427445,-0.1855918117497729,1.623249607150176,-0.324278589408685,-0.20205316696119593,-0.18151435798564844,True
2.2136188163922754,2.2136188163922754,2.213618816392275,0.9298051649037091,0.6415451780304193,1.004302228012413,-1.6080362326459934,-0.455228503900653,-0.3086158053811431,-0.4165275437945303,-0.10384189468418911,-0.43173758329979384,-0.37404425149427445,-0.1855918117497729,1.623249607150176,-0.324278589408685,-0.20205316696119593,-0.18151435798564844,True
2.0513848585461294,2.0513848585461294,2.051384858546129,0.9298051649037091,0.6415451780304193,1.004302228012413,-1.6080362326459934,-0.455228503900653,-0.3086158053811431,-0.4165275437945303,-0.10384189468418911,-0.43173758329979384,-0.37404425149427445,-0.1855918117497729,1.623249607150176,-0.324278589408685,-0.20205316696119593,-0.18151435798564844,True
1.6737713359732027,1.6737713359732027,1.6737713359732027,0.9298051649037091,0.6415451780304193,1.004302228012413,-1.6080362326459934,-0.455228503900653,-0.3086158053811431,-0.4165275437945303,-0.10384189468418911,-0.43173758329979384,-0.37404425149427445,-0.1855918117497729,1.623249607150176,-0.324278589408685,-0.20205316696119593,-0.18151435798564844,True
0.6444248448114476,0.6444248448114474,0.6444248448114475,0.9298051649037091,0.6415451780304193,1.004302228012413,-1.6080362326459934,-0.455228503900653,-0.3086158053811431,-0.4165275437945303,-0.10384189468418911,-0.43173758329979384,-0.37404425149427445,-0.1855918117497729,1.623249607150176,-0.324278589408685,-0.20205316696119593,-0.18151435798564844,True
0.2696084594427649,0.2696084594427649,0.269608459442765,0.9298051649037091,0.6415451780304193,1.004302228012413,-1.6080362326459934,-0.455228503900653,-0.3086158053811431,-0.4165275437945303,-0.10384189468418911,-0.43173758329979384,-0.37404425149427445,-0.1855918117497729,1.623249607150176,-0.324278589408685,-0.20205316696119593,-0.18151435798564844,True
1.0779811114692521,1.0779811114692521,1.0779811114692521,0.9298051649037091,0.6415451780304193,1.004302228012413,-1.6080362326459934,-0.455228503900653,-0.3086158053811431,-0.4165275437945303,-0.10384189468418911,-0.43173758329979384,-0.37404425149427445,-0.1855918117497729,1.623249607150176,-0.324278589408685,-0.20205316696119593,-0.18151435798564844,True
1.5171316525355443,1.5171316525355443,1.517131652535544,0.9298051649037091,0.6415451780304193,1.004302228012413,-1.6080362326459934,-0.455228503900653,-0.3086158053811431,-0.4165275437945303,-0.10384189468418911,-0.43173758329979384,-0.37404425149427445,-0.1855918117497729,1.623249607150176,-0.324278589408685,-0.20205316696119593,-0.18151435798564844,True
0.9045586048061303,0.9045586048061306,0.9045586048061304,0.9298051649037091,0.6415451780304193,1.004302228012413,-1.6080362326459934,2.1966990015595225,-0.3086158053811431,-0.4165275437945303,-0.10384189468418911,-0.43173758329979384,-0.37404425149427445,-0.1855918117497729,1.623249607150176,-0.324278589408685,-0.20205316696119593,-0.18151435798564844,True
2.084950504997056,2.084950504997056,2.0849505049970567,0.9298051649037091,0.6415451780304193,1.004302228012413,-1.6080362326459934,2.1966990015595225,-0.3086158053811431,-0.4165275437945303,-0.10384189468418911,-0.43173758329979384,-0.37404425149427445,-0.1855918117497729,1.623249607150176,-0.324278589408685,-0.20205316696119593,-0.18151435798564844,True
0.7451217841642279,0.7451217841642278,0.7451217841642277,0.9298051649037091,0.6415451780304193,1.004302228012413,-1.6080362326459934,2.1966990015595225,-0.3086158053811431,-0.4165275437945303,-0.10384189468418911,-0.43173758329979384,-0.37404425149427445,-0.1855918117497729,1.623249607150176,-0.324278589408685,-0.20205316696119593,-0.18151435798564844,True
0.7479189213684718,0.7479189213684718,0.7479189213684718,0.9298051649037091,0.6415451780304193,1.004302228012413,-1.6080362326459934,-0.455228503900653,-0.3086158053811431,-0.4165275437945303,-0.10384189468418911,-0.43173758329979384,-0.37404425149427445,-0.1855918117497729,1.623249607150176,-0.324278589408685,-0.20205316696119593,-0.18151435798564844,True
